frame_index,timestamp,gesture,trial,elapsed,dataset_source,confidence,num_points,points,range_profile,motion_score
251,2026-07-27T00:02:19.784274+00:00,left,3,1.137882,session_20260726_234022,0.0,0,[],null,0.0
252,2026-07-27T00:02:19.886164+00:00,left,3,1.23978,session_20260726_234022,0.0,0,[],null,0.0
253,2026-07-27T00:02:19.988826+00:00,left,3,1.34244,session_20260726_234022,0.0,0,[],null,0.0
254,2026-07-27T00:02:20.093910+00:00,left,3,1.447524,session_20260726_234022,0.0,0,[],null,0.0
255,2026-07-27T00:02:20.198990+00:00,left,3,1.552598,session_20260726_234022,0.0,0,[],null,0.0
256,2026-07-27T00:02:20.302952+00:00,left,3,1.65656,session_20260726_234022,0.0,0,[],null,0.0
257,2026-07-27T00:02:20.406637+00:00,left,3,1.760252,session_20260726_234022,0.0,0,[],null,0.0
258,2026-07-27T00:02:20.511720+00:00,left,3,1.865333,session_20260726_234022,0.0,0,[],null,0.0
259,2026-07-27T00:02:20.614329+00:00,left,3,1.967943,session_20260726_234022,0.0,0,[],null,0.0
260,2026-07-27T00:02:26.134741+00:00,left,4,4.3e-05,session_20260726_234022,0.0,0,[],null,0.0
261,2026-07-27T00:02:26.239820+00:00,left,4,0.105135,session_20260726_234022,0.0,0,[],null,0.0
262,2026-07-27T00:02:26.344900+00:00,left,4,0.210195,session_20260726_234022,0.0,0,[],null,0.0
263,2026-07-27T00:02:26.446516+00:00,left,4,0.311814,session_20260726_234022,0.0,0,[],null,0.0
264,2026-07-27T00:02:26.547613+00:00,left,4,0.412909,session_20260726_234022,0.0,0,[],null,0.0
265,2026-07-27T00:02:26.648617+00:00,left,4,0.513913,session_20260726_234022,0.0,0,[],null,0.0
266,2026-07-27T00:02:26.753685+00:00,left,4,0.618985,session_20260726_234022,0.0,0,[],null,0.0
267,2026-07-27T00:02:26.855385+00:00,left,4,0.720685,session_20260726_234022,0.0,0,[],null,0.0
268,2026-07-27T00:02:26.959113+00:00,left,4,0.824413,session_20260726_234022,0.0,0,[],null,0.0
269,2026-07-27T00:02:27.064189+00:00,left,4,0.92949,session_20260726_234022,0.0,0,[],null,0.0
270,2026-07-27T00:02:27.166578+00:00,left,4,1.031865,session_20260726_234022,0.0,0,[],null,0.0
271,2026-07-27T00:02:27.271649+00:00,left,4,1.136946,session_20260726_234022,0.0,0,[],null,0.0
272,2026-07-27T00:02:27.376724+00:00,left,4,1.242025,session_20260726_234022,0.0,0,[],null,0.0
273,2026-07-27T00:02:27.480054+00:00,left,4,1.345361,session_20260726_234022,0.0,0,[],null,0.0
274,2026-07-27T00:02:27.580947+00:00,left,4,1.44625,session_20260726_234022,0.0,0,[],null,0.0
275,2026-07-27T00:02:27.686028+00:00,left,4,1.551331,session_20260726_234022,0.0,0,[],null,0.0
276,2026-07-27T00:02:27.788786+00:00,left,4,1.654092,session_20260726_234022,0.0,0,[],null,0.0
277,2026-07-27T00:02:27.891307+00:00,left,4,1.756612,session_20260726_234022,0.0,0,[],null,0.0
278,2026-07-27T00:02:27.996387+00:00,left,4,1.861689,session_20260726_234022,0.0,0,[],null,0.0
279,2026-07-27T00:02:28.097617+00:00,left,4,1.962927,session_20260726_234022,0.0,0,[],null,0.0
280,2026-07-27T00:02:36.128930+00:00,right,0,5.2e-05,session_20260726_234022,0.0,0,[],null,0.0
281,2026-07-27T00:02:36.234027+00:00,right,0,0.105149,session_20260726_234022,0.0,0,[],null,0.0
282,2026-07-27T00:02:36.339113+00:00,right,0,0.210229,session_20260726_234022,0.0,0,[],null,0.0
283,2026-07-27T00:02:36.441539+00:00,right,0,0.312654,session_20260726_234022,0.0,0,[],null,0.0
284,2026-07-27T00:02:36.544998+00:00,right,0,0.416123,session_20260726_234022,0.0,0,[],null,0.0
285,2026-07-27T00:02:36.647570+00:00,right,0,0.518694,session_20260726_234022,0.0,0,[],null,0.0
286,2026-07-27T00:02:36.752651+00:00,right,0,0.623764,session_20260726_234022,0.0,0,[],null,0.0
287,2026-07-27T00:02:36.855893+00:00,right,0,0.72701,session_20260726_234022,0.0,0,[],null,0.0
288,2026-07-27T00:02:36.960968+00:00,right,0,0.83208,session_20260726_234022,0.0,0,[],null,0.0
289,2026-07-27T00:02:37.066041+00:00,right,0,0.937152,session_20260726_234022,0.0,0,[],null,0.0
290,2026-07-27T00:02:37.167711+00:00,right,0,1.038823,session_20260726_234022,0.0,0,[],null,0.0
291,2026-07-27T00:02:37.272791+00:00,right,0,1.143912,session_20260726_234022,0.0,0,[],null,0.0
292,2026-07-27T00:02:37.377861+00:00,right,0,1.248969,session_20260726_234022,0.0,0,[],null,0.0
293,2026-07-27T00:02:37.480888+00:00,right,0,1.352003,session_20260726_234022,0.0,0,[],null,0.0
294,2026-07-27T00:02:37.584106+00:00,right,0,1.455218,session_20260726_234022,0.0,0,[],null,0.0
295,2026-07-27T00:02:37.688717+00:00,right,0,1.559828,session_20260726_234022,0.0,0,[],null,0.0
296,2026-07-27T00:02:37.793786+00:00,right,0,1.664899,session_20260726_234022,0.0,0,[],null,0.0
297,2026-07-27T00:02:37.897555+00:00,right,0,1.768669,session_20260726_234022,0.0,0,[],null,0.0
298,2026-07-27T00:02:38.002644+00:00,right,0,1.873762,session_20260726_234022,0.0,0,[],null,0.0
299,2026-07-27T00:02:38.105390+00:00,right,0,1.976506,session_20260726_234022,0.0,0,[],null,0.0
300,2026-07-27T00:02:43.077345+00:00,right,1,5e-05,session_20260726_234022,0.0,0,[],null,0.0
301,2026-07-27T00:02:43.181892+00:00,right,1,0.104599,session_20260726_234022,0.0,0,[],null,0.0
302,2026-07-27T00:02:43.286982+00:00,right,1,0.209681,session_20260726_234022,0.0,0,[],null,0.0
303,2026-07-27T00:02:43.392056+00:00,right,1,0.31475,session_20260726_234022,0.0,0,[],null,0.0
304,2026-07-27T00:02:43.497128+00:00,right,1,0.419824,session_20260726_234022,0.0,0,[],null,0.0
305,2026-07-27T00:02:43.602189+00:00,right,1,0.524879,session_20260726_234022,0.0,0,[],null,0.0
306,2026-07-27T00:02:43.707244+00:00,right,1,0.629931,session_20260726_234022,0.0,0,[],null,0.0
307,2026-07-27T00:02:43.812305+00:00,right,1,0.734999,session_20260726_234022,0.0,0,[],null,0.0
308,2026-07-27T00:02:43.914185+00:00,right,1,0.836879,session_20260726_234022,0.0,0,[],null,0.0
309,2026-07-27T00:02:44.019259+00:00,right,1,0.941957,session_20260726_234022,0.0,0,[],null,0.0
310,2026-07-27T00:02:44.123845+00:00,right,1,1.046538,session_20260726_234022,0.0,0,[],null,0.0
311,2026-07-27T00:02:44.228927+00:00,right,1,1.151624,session_20260726_234022,0.0,0,[],null,0.0
312,2026-07-27T00:02:44.330858+00:00,right,1,1.253557,session_20260726_234022,0.0,0,[],null,0.0
313,2026-07-27T00:02:44.435933+00:00,right,1,1.358625,session_20260726_234022,0.0,0,[],null,0.0
314,2026-07-27T00:02:44.538677+00:00,right,1,1.461368,session_20260726_234022,0.0,0,[],null,0.0
315,2026-07-27T00:02:44.643735+00:00,right,1,1.566421,session_20260726_234022,0.0,0,[],null,0.0
316,2026-07-27T00:02:44.747508+00:00,right,1,1.670197,session_20260726_234022,0.0,0,[],null,0.0
317,2026-07-27T00:02:44.852558+00:00,right,1,1.775243,session_20260726_234022,0.0,0,[],null,0.0
318,2026-07-27T00:02:44.957610+00:00,right,1,1.8803,session_20260726_234022,0.0,0,[],null,0.0
319,2026-07-27T00:02:45.062671+00:00,right,1,1.985367,session_20260726_234022,0.0,0,[],null,0.0
320,2026-07-27T00:02:52.496312+00:00,right,2,5e-05,session_20260726_234022,0.0,0,[],null,0.0
321,2026-07-27T00:02:52.601399+00:00,right,2,0.105132,session_20260726_234022,0.0,0,[],null,0.0
322,2026-07-27T00:02:52.705617+00:00,right,2,0.209354,session_20260726_234022,0.0,0,[],null,0.0
323,2026-07-27T00:02:52.810703+00:00,right,2,0.314435,session_20260726_234022,0.0,0,[],null,0.0
324,2026-07-27T00:02:52.915786+00:00,right,2,0.419522,session_20260726_234022,0.0,0,[],null,0.0
325,2026-07-27T00:02:53.019336+00:00,right,2,0.523079,session_20260726_234022,0.0,0,[],null,0.0
326,2026-07-27T00:02:53.121987+00:00,right,2,0.625722,session_20260726_234022,0.0,0,[],null,0.0
327,2026-07-27T00:02:53.227075+00:00,right,2,0.730814,session_20260726_234022,0.0,0,[],null,0.0
328,2026-07-27T00:02:53.329004+00:00,right,2,0.832725,session_20260726_234022,0.0,0,[],null,0.0
329,2026-07-27T00:02:53.434090+00:00,right,2,0.93783,session_20260726_234022,0.0,0,[],null,0.0
330,2026-07-27T00:02:53.538629+00:00,right,2,1.042348,session_20260726_234022,0.0,0,[],null,0.0
331,2026-07-27T00:02:53.643707+00:00,right,2,1.147439,session_20260726_234022,0.0,0,[],null,0.0
332,2026-07-27T00:02:53.748789+00:00,right,2,1.252521,session_20260726_234022,0.0,0,[],null,0.0
333,2026-07-27T00:02:53.853869+00:00,right,2,1.357603,session_20260726_234022,0.0,0,[],null,0.0
334,2026-07-27T00:02:53.955229+00:00,right,2,1.458964,session_20260726_234022,0.0,0,[],null,0.0
335,2026-07-27T00:02:54.058100+00:00,right,2,1.561841,session_20260726_234022,0.0,0,[],null,0.0
336,2026-07-27T00:02:54.163185+00:00,right,2,1.666924,session_20260726_234022,0.0,0,[],null,0.0
337,2026-07-27T00:02:54.267096+00:00,right,2,1.770824,session_20260726_234022,0.0,0,[],null,0.0
338,2026-07-27T00:02:54.369026+00:00,right,2,1.872759,session_20260726_234022,0.0,0,[],null,0.0
339,2026-07-27T00:02:54.474107+00:00,right,2,1.97784,session_20260726_234022,0.0,0,[],null,0.0
340,2026-07-27T00:03:04.844338+00:00,right,3,5e-05,session_20260726_234022,0.0,0,[],null,0.0
341,2026-07-27T00:03:04.949418+00:00,right,3,0.105123,session_20260726_234022,0.0,0,[],null,0.0
342,2026-07-27T00:03:05.050957+00:00,right,3,0.206674,session_20260726_234022,0.0,0,[],null,0.0
343,2026-07-27T00:03:05.154871+00:00,right,3,0.310581,session_20260726_234022,0.0,0,[],null,0.0
344,2026-07-27T00:03:05.258773+00:00,right,3,0.414483,session_20260726_234022,0.0,0,[],null,0.0
345,2026-07-27T00:03:05.363865+00:00,right,3,0.519585,session_20260726_234022,0.0,0,[],null,0.0
346,2026-07-27T00:03:05.465091+00:00,right,3,0.6208,session_20260726_234022,0.0,0,[],null,0.0
347,2026-07-27T00:03:05.570160+00:00,right,3,0.725861,session_20260726_234022,0.0,0,[],null,0.0
348,2026-07-27T00:03:05.671900+00:00,right,3,0.827607,session_20260726_234022,0.0,0,[],null,0.0
349,2026-07-27T00:03:05.776965+00:00,right,3,0.932663,session_20260726_234022,0.0,0,[],null,0.0
350,2026-07-27T00:03:05.879862+00:00,right,3,1.035572,session_20260726_234022,0.0,0,[],null,0.0
351,2026-07-27T00:03:05.980744+00:00,right,3,1.136458,session_20260726_234022,0.0,0,[],null,0.0
352,2026-07-27T00:03:06.085821+00:00,right,3,1.241528,session_20260726_234022,0.0,0,[],null,0.0
353,2026-07-27T00:03:06.190889+00:00,right,3,1.346592,session_20260726_234022,0.0,0,[],null,0.0
354,2026-07-27T00:03:06.295966+00:00,right,3,1.451675,session_20260726_234022,0.0,0,[],null,0.0
355,2026-07-27T00:03:06.401034+00:00,right,3,1.556735,session_20260726_234022,0.0,0,[],null,0.0
356,2026-07-27T00:03:06.506109+00:00,right,3,1.661819,session_20260726_234022,0.0,0,[],null,0.0
357,2026-07-27T00:03:06.611189+00:00,right,3,1.766896,session_20260726_234022,0.0,0,[],null,0.0
358,2026-07-27T00:03:06.716255+00:00,right,3,1.871954,session_20260726_234022,0.0,0,[],null,0.0
359,2026-07-27T00:03:06.821306+00:00,right,3,1.976999,session_20260726_234022,0.0,0,[],null,0.0
360,2026-07-27T00:03:13.020336+00:00,right,4,4.7e-05,session_20260726_234022,0.0,0,[],null,0.0
361,2026-07-27T00:03:13.125429+00:00,right,4,0.105147,session_20260726_234022,0.0,0,[],null,0.0
362,2026-07-27T00:03:13.230522+00:00,right,4,0.210229,session_20260726_234022,0.0,0,[],null,0.0
363,2026-07-27T00:03:13.330702+00:00,right,4,0.31041,session_20260726_234022,0.0,0,[],null,0.0
364,2026-07-27T00:03:13.435765+00:00,right,4,0.415462,session_20260726_234022,0.0,0,[],null,0.0
365,2026-07-27T00:03:13.540814+00:00,right,4,0.520511,session_20260726_234022,0.0,0,[],null,0.0
366,2026-07-27T00:03:13.645860+00:00,right,4,0.625551,session_20260726_234022,0.0,0,[],null,0.0
367,2026-07-27T00:03:13.750900+00:00,right,4,0.730594,session_20260726_234022,0.0,0,[],null,0.0
368,2026-07-27T00:03:13.855951+00:00,right,4,0.835643,session_20260726_234022,0.0,0,[],null,0.0
369,2026-07-27T00:03:13.960991+00:00,right,4,0.940684,session_20260726_234022,0.0,0,[],null,0.0
370,2026-07-27T00:03:14.066038+00:00,right,4,1.045733,session_20260726_234022,0.0,0,[],null,0.0
371,2026-07-27T00:03:14.171099+00:00,right,4,1.150807,session_20260726_234022,0.0,0,[],null,0.0
372,2026-07-27T00:03:14.271862+00:00,right,4,1.25157,session_20260726_234022,0.0,0,[],null,0.0
373,2026-07-27T00:03:14.376937+00:00,right,4,1.356647,session_20260726_234022,0.0,0,[],null,0.0
374,2026-07-27T00:03:14.479802+00:00,right,4,1.459505,session_20260726_234022,0.0,0,[],null,0.0
375,2026-07-27T00:03:14.580681+00:00,right,4,1.560382,session_20260726_234022,0.0,0,[],null,0.0
376,2026-07-27T00:03:14.681865+00:00,right,4,1.66158,session_20260726_234022,0.0,0,[],null,0.0
377,2026-07-27T00:03:14.786955+00:00,right,4,1.766666,session_20260726_234022,0.0,0,[],null,0.0
378,2026-07-27T00:03:14.892044+00:00,right,4,1.871757,session_20260726_234022,0.0,0,[],null,0.0
379,2026-07-27T00:03:14.996475+00:00,right,4,1.976184,session_20260726_234022,0.0,0,[],null,0.0
380,2026-07-27T03:02:13.168084+00:00,push,0,5.9e-05,session_20260727_030123,0.0,0,[],null,0.0
381,2026-07-27T03:02:13.273173+00:00,push,0,0.105132,session_20260727_030123,0.0,0,[],null,0.0
382,2026-07-27T03:02:13.373902+00:00,push,0,0.205871,session_20260727_030123,0.0,0,[],null,0.0
383,2026-07-27T03:02:13.478982+00:00,push,0,0.310948,session_20260727_030123,0.0,0,[],null,0.0
384,2026-07-27T03:02:13.583864+00:00,push,0,0.415829,session_20260727_030123,0.0,0,[],null,0.0
385,2026-07-27T03:02:13.687321+00:00,push,0,0.51928,session_20260727_030123,0.0,0,[],null,0.0
386,2026-07-27T03:02:13.788951+00:00,push,0,0.620909,session_20260727_030123,0.0,0,[],null,0.0
387,2026-07-27T03:02:13.890009+00:00,push,0,0.721975,session_20260727_030123,0.0,0,[],null,0.0
388,2026-07-27T03:02:13.990557+00:00,push,0,0.822516,session_20260727_030123,0.0,0,[],null,0.0
389,2026-07-27T03:02:14.095633+00:00,push,0,0.927596,session_20260727_030123,0.0,0,[],null,0.0
390,2026-07-27T03:02:14.200565+00:00,push,0,1.032509,session_20260727_030123,0.0,0,[],null,0.0
391,2026-07-27T03:02:14.305607+00:00,push,0,1.137555,session_20260727_030123,0.0,0,[],null,0.0
392,2026-07-27T03:02:14.410674+00:00,push,0,1.242632,session_20260727_030123,0.0,0,[],null,0.0
393,2026-07-27T03:02:14.515050+00:00,push,0,1.347012,session_20260727_030123,0.0,0,[],null,0.0
394,2026-07-27T03:02:14.620115+00:00,push,0,1.45207,session_20260727_030123,0.0,0,[],null,0.0
395,2026-07-27T03:02:14.725192+00:00,push,0,1.557155,session_20260727_030123,0.0,0,[],null,0.0
396,2026-07-27T03:02:14.830253+00:00,push,0,1.662205,session_20260727_030123,0.0,0,[],null,0.0
397,2026-07-27T03:02:14.932913+00:00,push,0,1.764864,session_20260727_030123,0.0,0,[],null,0.0
398,2026-07-27T03:02:15.033675+00:00,push,0,1.865626,session_20260727_030123,0.0,0,[],null,0.0
399,2026-07-27T03:02:25.186659+00:00,push,1,3.9e-05,session_20260727_030123,0.0,0,[],null,0.0
400,2026-07-27T03:02:25.290502+00:00,push,1,0.103897,session_20260727_030123,0.0,0,[],null,0.0
401,2026-07-27T03:02:25.395588+00:00,push,1,0.208975,session_20260727_030123,0.0,0,[],null,0.0
402,2026-07-27T03:02:25.498314+00:00,push,1,0.311696,session_20260727_030123,0.0,0,[],null,0.0
403,2026-07-27T03:02:25.600757+00:00,push,1,0.414135,session_20260727_030123,0.0,0,[],null,0.0
404,2026-07-27T03:02:25.705819+00:00,push,1,0.5192,session_20260727_030123,0.0,0,[],null,0.0
405,2026-07-27T03:02:25.810877+00:00,push,1,0.624253,session_20260727_030123,0.0,0,[],null,0.0
406,2026-07-27T03:02:25.915942+00:00,push,1,0.729319,session_20260727_030123,0.0,0,[],null,0.0
407,2026-07-27T03:02:26.021024+00:00,push,1,0.834424,session_20260727_030123,0.0,0,[],null,0.0
408,2026-07-27T03:02:26.123817+00:00,push,1,0.9372,session_20260727_030123,0.0,0,[],null,0.0
409,2026-07-27T03:02:26.225114+00:00,push,1,1.038492,session_20260727_030123,0.0,0,[],null,0.0
410,2026-07-27T03:02:26.330188+00:00,push,1,1.143569,session_20260727_030123,0.0,0,[],null,0.0
411,2026-07-27T03:02:26.431657+00:00,push,1,1.245051,session_20260727_030123,0.0,0,[],null,0.0
412,2026-07-27T03:02:26.536732+00:00,push,1,1.350113,session_20260727_030123,0.0,0,[],null,0.0
413,2026-07-27T03:02:26.641481+00:00,push,1,1.45486,session_20260727_030123,0.0,0,[],null,0.0
414,2026-07-27T03:02:26.746541+00:00,push,1,1.55992,session_20260727_030123,0.0,0,[],null,0.0
415,2026-07-27T03:02:26.848308+00:00,push,1,1.661688,session_20260727_030123,0.0,0,[],null,0.0
416,2026-07-27T03:02:26.953137+00:00,push,1,1.766518,session_20260727_030123,0.0,0,[],null,0.0
417,2026-07-27T03:02:27.054034+00:00,push,1,1.867412,session_20260727_030123,0.0,0,[],null,0.0
418,2026-07-27T03:02:30.244717+00:00,push,2,4.3e-05,session_20260727_030123,0.0,0,[],null,0.0
419,2026-07-27T03:02:30.348306+00:00,push,2,0.103643,session_20260727_030123,0.0,0,[],null,0.0
420,2026-07-27T03:02:30.450213+00:00,push,2,0.205541,session_20260727_030123,0.0,0,[],null,0.0
421,2026-07-27T03:02:30.550357+00:00,push,2,0.305677,session_20260727_030123,0.0,0,[],null,0.0
422,2026-07-27T03:02:30.655425+00:00,push,2,0.410757,session_20260727_030123,0.0,0,[],null,0.0
423,2026-07-27T03:02:30.757131+00:00,push,2,0.512462,session_20260727_030123,0.0,0,[],null,0.0
424,2026-07-27T03:02:30.857726+00:00,push,2,0.613057,session_20260727_030123,0.0,0,[],null,0.0
425,2026-07-27T03:02:30.958144+00:00,push,2,0.713472,session_20260727_030123,0.0,0,[],null,0.0
426,2026-07-27T03:02:31.062454+00:00,push,2,0.817787,session_20260727_030123,0.0,0,[],null,0.0
427,2026-07-27T03:02:31.164959+00:00,push,2,0.920284,session_20260727_030123,0.0,0,[],null,0.0
428,2026-07-27T03:02:31.270021+00:00,push,2,1.025333,session_20260727_030123,0.0,0,[],null,0.0
429,2026-07-27T03:02:31.375066+00:00,push,2,1.13038,session_20260727_030123,0.0,0,[],null,0.0
430,2026-07-27T03:02:31.480124+00:00,push,2,1.235447,session_20260727_030123,0.0,0,[],null,0.0
431,2026-07-27T03:02:31.585192+00:00,push,2,1.340525,session_20260727_030123,0.0,0,[],null,0.0
432,2026-07-27T03:02:31.690272+00:00,push,2,1.445598,session_20260727_030123,0.0,0,[],null,0.0
433,2026-07-27T03:02:31.791542+00:00,push,2,1.54687,session_20260727_030123,0.0,0,[],null,0.0
434,2026-07-27T03:02:31.894093+00:00,push,2,1.649415,session_20260727_030123,0.0,0,[],null,0.0
435,2026-07-27T03:02:31.999157+00:00,push,2,1.754492,session_20260727_030123,0.0,0,[],null,0.0
436,2026-07-27T03:02:32.103546+00:00,push,2,1.858861,session_20260727_030123,0.0,0,[],null,0.0
437,2026-07-27T03:02:36.050680+00:00,push,3,4.4e-05,session_20260727_030123,0.0,0,[],null,0.0
438,2026-07-27T03:02:36.155764+00:00,push,3,0.105133,session_20260727_030123,0.0,0,[],null,0.0
439,2026-07-27T03:02:36.257126+00:00,push,3,0.206491,session_20260727_030123,0.0,0,[],null,0.0
440,2026-07-27T03:02:36.362100+00:00,push,3,0.311459,session_20260727_030123,0.0,0,[],null,0.0
441,2026-07-27T03:02:36.465719+00:00,push,3,0.415095,session_20260727_030123,0.0,0,[],null,0.0
442,2026-07-27T03:02:36.570796+00:00,push,3,0.520152,session_20260727_030123,0.0,0,[],null,0.0
443,2026-07-27T03:02:36.675859+00:00,push,3,0.625218,session_20260727_030123,0.0,0,[],null,0.0
444,2026-07-27T03:02:36.780948+00:00,push,3,0.730305,session_20260727_030123,0.0,0,[],null,0.0
445,2026-07-27T03:02:36.884382+00:00,push,3,0.833739,session_20260727_030123,0.0,0,[],null,0.0
446,2026-07-27T03:02:36.989449+00:00,push,3,0.938805,session_20260727_030123,0.0,0,[],null,0.0
447,2026-07-27T03:02:37.094514+00:00,push,3,1.043864,session_20260727_030123,0.0,0,[],null,0.0
448,2026-07-27T03:02:37.198271+00:00,push,3,1.147628,session_20260727_030123,0.0,0,[],null,0.0
449,2026-07-27T03:02:37.303347+00:00,push,3,1.252709,session_20260727_030123,0.0,0,[],null,0.0
450,2026-07-27T03:02:37.408416+00:00,push,3,1.357775,session_20260727_030123,0.0,0,[],null,0.0
451,2026-07-27T03:02:37.513480+00:00,push,3,1.462837,session_20260727_030123,0.0,0,[],null,0.0
452,2026-07-27T03:02:37.618538+00:00,push,3,1.567895,session_20260727_030123,0.0,0,[],null,0.0
453,2026-07-27T03:02:37.719663+00:00,push,3,1.669039,session_20260727_030123,0.0,0,[],null,0.0
454,2026-07-27T03:02:37.823800+00:00,push,3,1.773156,session_20260727_030123,0.0,0,[],null,0.0
455,2026-07-27T03:02:37.924737+00:00,push,3,1.874081,session_20260727_030123,0.0,0,[],null,0.0
456,2026-07-27T03:02:41.314281+00:00,push,4,4.8e-05,session_20260727_030123,0.0,0,[],null,0.0
457,2026-07-27T03:02:41.414914+00:00,push,4,0.100686,session_20260727_030123,0.0,0,[],null,0.0
458,2026-07-27T03:02:41.519983+00:00,push,4,0.205739,session_20260727_030123,0.0,0,[],null,0.0
459,2026-07-27T03:02:41.624760+00:00,push,4,0.310523,session_20260727_030123,0.0,0,[],null,0.0
460,2026-07-27T03:02:41.729836+00:00,push,4,0.4156,session_20260727_030123,0.0,0,[],null,0.0
461,2026-07-27T03:02:41.834916+00:00,push,4,0.520687,session_20260727_030123,0.0,0,[],null,0.0
462,2026-07-27T03:02:41.940008+00:00,push,4,0.625774,session_20260727_030123,0.0,0,[],null,0.0
463,2026-07-27T03:02:42.040945+00:00,push,4,0.726716,session_20260727_030123,0.0,0,[],null,0.0
464,2026-07-27T03:02:42.146019+00:00,push,4,0.831776,session_20260727_030123,0.0,0,[],null,0.0
465,2026-07-27T03:02:42.251084+00:00,push,4,0.936847,session_20260727_030123,0.0,0,[],null,0.0
466,2026-07-27T03:02:42.354943+00:00,push,4,1.040694,session_20260727_030123,0.0,0,[],null,0.0
467,2026-07-27T03:02:42.456107+00:00,push,4,1.141866,session_20260727_030123,0.0,0,[],null,0.0
468,2026-07-27T03:02:42.561175+00:00,push,4,1.246934,session_20260727_030123,0.0,0,[],null,0.0
469,2026-07-27T03:02:42.666244+00:00,push,4,1.352007,session_20260727_030123,0.0,0,[],null,0.0
470,2026-07-27T03:02:42.771324+00:00,push,4,1.457089,session_20260727_030123,0.0,0,[],null,0.0
471,2026-07-27T03:02:42.876398+00:00,push,4,1.562155,session_20260727_030123,0.0,0,[],null,0.0
472,2026-07-27T03:02:42.981093+00:00,push,4,1.666856,session_20260727_030123,0.0,0,[],null,0.0
473,2026-07-27T03:02:43.081467+00:00,push,4,1.767234,session_20260727_030123,0.0,0,[],null,0.0
