frame_index,timestamp,gesture,trial,elapsed,dataset_source,collector,imu_confidence,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_quat,imu_trajectory
1992,2026-07-30T22:47:06.545998+00:00,one-arm-boxing,5,0.516,session_20260730_223706,student03,0.95,-4.0,0.794,1.213,2.69,311.5,-233.16,,
1993,2026-07-30T22:47:06.653701+00:00,one-arm-boxing,5,0.609,session_20260730_223706,student03,0.95,-1.562,-0.233,1.041,-8.97,-139.13,124.49,,
1994,2026-07-30T22:47:06.745040+00:00,one-arm-boxing,5,0.703,session_20260730_223706,student03,0.95,-0.659,0.526,0.353,31.46,-28.2,140.02,,
1995,2026-07-30T22:47:06.837908+00:00,one-arm-boxing,5,0.797,session_20260730_223706,student03,0.95,1.17,-0.052,0.851,51.58,5.16,14.77,,
1996,2026-07-30T22:47:06.936232+00:00,one-arm-boxing,5,0.906,session_20260730_223706,student03,0.95,1.745,-0.474,0.836,190.13,-146.79,-44.16,,
1997,2026-07-30T22:47:07.053734+00:00,one-arm-boxing,5,1.016,session_20260730_223706,student03,0.95,1.015,1.068,0.463,0.92,-1.71,52.58,,
1998,2026-07-30T22:47:07.159973+00:00,one-arm-boxing,5,1.125,session_20260730_223706,student03,0.95,2.013,0.002,0.437,-102.11,-28.02,58.02,,
1999,2026-07-30T22:47:07.254854+00:00,one-arm-boxing,5,1.219,session_20260730_223706,student03,0.95,0.37,-0.498,0.297,-192.02,100.92,-136.78,,
2000,2026-07-30T22:47:07.361231+00:00,one-arm-boxing,5,1.328,session_20260730_223706,student03,0.95,-1.883,2.736,4.0,-184.51,169.26,-125.1,,
2001,2026-07-30T22:47:07.471186+00:00,one-arm-boxing,5,1.437,session_20260730_223706,student03,0.95,-1.037,0.17,0.219,102.82,-132.82,148.01,,
2002,2026-07-30T22:47:07.581165+00:00,one-arm-boxing,5,1.547,session_20260730_223706,student03,0.95,0.768,0.174,0.833,77.58,-6.74,120.76,,
2003,2026-07-30T22:47:07.690510+00:00,one-arm-boxing,5,1.656,session_20260730_223706,student03,0.95,1.171,0.024,0.652,-6.9,-93.81,-49.56,,
2004,2026-07-30T22:47:07.800810+00:00,one-arm-boxing,5,1.766,session_20260730_223706,student03,0.95,0.476,0.69,0.823,-51.64,2.47,-94.18,,
2005,2026-07-30T22:47:07.911090+00:00,one-arm-boxing,5,1.875,session_20260730_223706,student03,0.95,0.511,0.234,0.853,2.62,-18.95,1.28,,
2006,2026-07-30T22:47:08.019948+00:00,one-arm-boxing,5,1.984,session_20260730_223706,student03,0.95,0.505,0.365,0.76,10.68,-2.14,10.19,,
2007,2026-07-30T22:47:09.757252+00:00,bye-bye,6,0.0,session_20260730_223706,student03,0.95,-0.983,2.58,-0.159,-65.55,-66.87,41.78,,
2008,2026-07-30T22:47:09.859488+00:00,bye-bye,6,0.109,session_20260730_223706,student03,0.95,0.398,-0.562,0.388,59.88,102.15,461.87,,
2009,2026-07-30T22:47:09.970876+00:00,bye-bye,6,0.218,session_20260730_223706,student03,0.95,1.147,-1.154,0.266,160.56,-0.67,-339.09,,
2010,2026-07-30T22:47:10.080336+00:00,bye-bye,6,0.328,session_20260730_223706,student03,0.95,-0.589,2.975,-0.438,-161.93,-126.5,81.48,,
2011,2026-07-30T22:47:10.179841+00:00,bye-bye,6,0.422,session_20260730_223706,student03,0.95,0.368,-0.984,0.442,-32.99,79.1,538.99,,
2012,2026-07-30T22:47:10.291437+00:00,bye-bye,6,0.531,session_20260730_223706,student03,0.95,0.435,-0.792,-0.181,-102.11,36.71,-419.02,,
2013,2026-07-30T22:47:10.384088+00:00,bye-bye,6,0.625,session_20260730_223706,student03,0.95,-0.783,2.736,0.653,-84.2,186.77,-259.25,,
2014,2026-07-30T22:47:10.479028+00:00,bye-bye,6,0.718,session_20260730_223706,student03,0.95,-0.171,0.446,0.553,110.42,21.52,427.02,,
2015,2026-07-30T22:47:10.578270+00:00,bye-bye,6,0.828,session_20260730_223706,student03,0.95,1.721,-3.711,0.422,86.15,-96.01,-66.29,,
2016,2026-07-30T22:47:10.689812+00:00,bye-bye,6,0.937,session_20260730_223706,student03,0.95,-0.235,1.015,0.692,11.29,8.42,-427.99,,
2017,2026-07-30T22:47:10.787884+00:00,bye-bye,6,1.031,session_20260730_223706,student03,0.95,-0.219,1.595,0.068,45.23,-30.43,285.35,,
2018,2026-07-30T22:47:10.885097+00:00,bye-bye,6,1.125,session_20260730_223706,student03,0.95,0.621,-3.528,1.326,-198.68,7.9,460.25,,
2019,2026-07-30T22:47:10.989747+00:00,bye-bye,6,1.234,session_20260730_223706,student03,0.95,0.393,-0.832,0.204,-127.14,-25.48,-408.67,,
2020,2026-07-30T22:47:11.084578+00:00,bye-bye,6,1.328,session_20260730_223706,student03,0.95,-1.074,3.109,0.617,-34.49,186.13,-243.42,,
2021,2026-07-30T22:47:11.188741+00:00,bye-bye,6,1.437,session_20260730_223706,student03,0.95,-0.136,0.147,0.533,122.2,41.63,482.86,,
2022,2026-07-30T22:47:11.288205+00:00,bye-bye,6,1.531,session_20260730_223706,student03,0.95,1.387,-3.257,0.308,102.91,-35.31,-136.66,,
2023,2026-07-30T22:47:11.385072+00:00,bye-bye,6,1.625,session_20260730_223706,student03,0.95,-0.084,0.754,0.496,-24.78,7.45,-478.68,,
2024,2026-07-30T22:47:11.486667+00:00,bye-bye,6,1.734,session_20260730_223706,student03,0.95,-0.329,1.704,-0.005,-45.93,18.28,309.03,,
2025,2026-07-30T22:47:11.604116+00:00,bye-bye,6,1.843,session_20260730_223706,student03,0.95,0.845,-4.0,1.486,-174.57,30.82,398.82,,
2026,2026-07-30T22:47:11.714622+00:00,bye-bye,6,1.953,session_20260730_223706,student03,0.95,0.217,-0.736,0.708,-132.3,51.64,-511.89,,
2027,2026-07-30T22:47:13.587541+00:00,one-arm-boxing,6,0.0,session_20260730_223706,student03,0.95,0.537,0.609,0.582,-14.95,-1.56,-14.95,,
2028,2026-07-30T22:47:13.688734+00:00,one-arm-boxing,6,0.109,session_20260730_223706,student03,0.95,0.514,0.542,0.612,-13.86,-13.79,-15.59,,
2029,2026-07-30T22:47:13.788556+00:00,one-arm-boxing,6,0.203,session_20260730_223706,student03,0.95,0.879,0.649,0.577,-8.09,-17.06,-34.94,,
2030,2026-07-30T22:47:13.884260+00:00,one-arm-boxing,6,0.297,session_20260730_223706,student03,0.95,1.792,0.25,0.358,-138.68,-1.19,34.61,,
2031,2026-07-30T22:47:13.978762+00:00,one-arm-boxing,6,0.39,session_20260730_223706,student03,0.95,2.151,-0.741,-0.232,-106.78,59.18,-74.74,,
2032,2026-07-30T22:47:14.078025+00:00,one-arm-boxing,6,0.5,session_20260730_223706,student03,0.95,-3.992,0.626,2.397,-36.13,284.49,-312.97,,
2033,2026-07-30T22:47:14.190774+00:00,one-arm-boxing,6,0.609,session_20260730_223706,student03,0.95,-1.444,-0.596,0.409,-33.91,-179.72,178.62,,
2034,2026-07-30T22:47:14.301048+00:00,one-arm-boxing,6,0.719,session_20260730_223706,student03,0.95,0.043,-0.095,0.834,-28.75,12.88,102.3,,
2035,2026-07-30T22:47:14.399569+00:00,one-arm-boxing,6,0.812,session_20260730_223706,student03,0.95,1.504,0.129,0.665,89.91,3.33,-22.68,,
2036,2026-07-30T22:47:14.494140+00:00,one-arm-boxing,6,0.906,session_20260730_223706,student03,0.95,1.743,-0.097,0.469,172.67,-83.38,-41.38,,
2037,2026-07-30T22:47:14.594566+00:00,one-arm-boxing,6,1.015,session_20260730_223706,student03,0.95,1.952,0.341,0.558,-115.54,-50.02,57.5,,
2038,2026-07-30T22:47:14.694780+00:00,one-arm-boxing,6,1.109,session_20260730_223706,student03,0.95,1.544,-0.685,-0.452,-73.79,131.32,-105.29,,
2039,2026-07-30T22:47:14.795705+00:00,one-arm-boxing,6,1.219,session_20260730_223706,student03,0.95,-3.991,1.758,0.869,78.43,440.53,-311.01,,
2040,2026-07-30T22:47:14.904634+00:00,one-arm-boxing,6,1.328,session_20260730_223706,student03,0.95,-1.482,-0.361,0.365,14.1,-158.79,152.5,,
2041,2026-07-30T22:47:15.020586+00:00,one-arm-boxing,6,1.437,session_20260730_223706,student03,0.95,1.205,-0.085,0.779,42.3,-23.68,94.52,,
2042,2026-07-30T22:47:15.115149+00:00,one-arm-boxing,6,1.531,session_20260730_223706,student03,0.95,1.618,-0.045,0.671,150.15,-31.4,38.06,,
2043,2026-07-30T22:47:15.223825+00:00,one-arm-boxing,6,1.64,session_20260730_223706,student03,0.95,0.836,0.467,0.396,55.24,-90.55,-50.02,,
2044,2026-07-30T22:47:15.331286+00:00,one-arm-boxing,6,1.75,session_20260730_223706,student03,0.95,0.684,0.487,0.779,-7.57,-9.4,0.64,,
2045,2026-07-30T22:47:15.440459+00:00,one-arm-boxing,6,1.859,session_20260730_223706,student03,0.95,0.678,0.393,0.61,-10.28,-39.28,2.66,,
2046,2026-07-30T22:47:15.550821+00:00,one-arm-boxing,6,1.969,session_20260730_223706,student03,0.95,0.739,0.455,0.52,-5.68,-11.2,-5.34,,
2047,2026-07-30T22:47:16.809828+00:00,bye-bye,7,0.0,session_20260730_223706,student03,0.95,-0.825,2.732,-0.079,14.13,32.62,244.94,,
2048,2026-07-30T22:47:16.905926+00:00,bye-bye,7,0.109,session_20260730_223706,student03,0.95,-0.092,-2.266,0.799,-257.3,123.05,655.08,,
2049,2026-07-30T22:47:17.025228+00:00,bye-bye,7,0.218,session_20260730_223706,student03,0.95,0.333,-1.261,0.595,-65.03,49.23,-470.29,,
2050,2026-07-30T22:47:17.130555+00:00,bye-bye,7,0.328,session_20260730_223706,student03,0.95,-0.692,3.534,-0.307,1.25,-81.48,-38.79,,
2051,2026-07-30T22:47:17.241311+00:00,bye-bye,7,0.437,session_20260730_223706,student03,0.95,-0.039,-0.722,0.506,-24.99,134.43,564.87,,
2052,2026-07-30T22:47:17.354371+00:00,bye-bye,7,0.546,session_20260730_223706,student03,0.95,0.861,-1.459,0.218,-37.08,-5.65,-425.03,,
2053,2026-07-30T22:47:17.465020+00:00,bye-bye,7,0.656,session_20260730_223706,student03,0.95,-1.312,3.734,-0.21,-99.43,-61.56,-62.56,,
2054,2026-07-30T22:47:17.555771+00:00,bye-bye,7,0.75,session_20260730_223706,student03,0.95,-0.411,0.164,0.325,132.3,59.57,490.46,,
2055,2026-07-30T22:47:17.661517+00:00,bye-bye,7,0.859,session_20260730_223706,student03,0.95,1.392,-2.742,-0.137,89.3,-12.24,-231.3,,
2056,2026-07-30T22:47:17.770062+00:00,bye-bye,7,0.968,session_20260730_223706,student03,0.95,-1.014,1.979,0.56,39.28,17.09,-490.13,,
2057,2026-07-30T22:47:17.868669+00:00,bye-bye,7,1.062,session_20260730_223706,student03,0.95,-0.456,1.008,0.166,71.96,33.39,416.97,,
2058,2026-07-30T22:47:17.969247+00:00,bye-bye,7,1.171,session_20260730_223706,student03,0.95,1.518,-3.983,1.061,-172.49,-77.85,175.57,,
2059,2026-07-30T22:47:18.081845+00:00,bye-bye,7,1.281,session_20260730_223706,student03,0.95,-0.059,-0.065,0.334,-56.12,131.93,-551.32,,
2060,2026-07-30T22:47:18.191234+00:00,bye-bye,7,1.39,session_20260730_223706,student03,0.95,-0.588,2.35,0.199,-51.94,-42.36,220.77,,
2061,2026-07-30T22:47:18.286902+00:00,bye-bye,7,1.484,session_20260730_223706,student03,0.95,0.151,-1.469,0.609,-148.17,61.1,574.69,,
2062,2026-07-30T22:47:18.385315+00:00,bye-bye,7,1.578,session_20260730_223706,student03,0.95,1.007,-1.858,-0.006,-35.04,3.42,-306.38,,
2063,2026-07-30T22:47:18.491865+00:00,bye-bye,7,1.687,session_20260730_223706,student03,0.95,-1.104,1.602,1.293,38.42,-75.56,-387.13,,
2064,2026-07-30T22:47:18.601921+00:00,bye-bye,7,1.796,session_20260730_223706,student03,0.95,-0.223,0.881,0.213,166.2,-0.64,384.17,,
2065,2026-07-30T22:47:18.695259+00:00,bye-bye,7,1.89,session_20260730_223706,student03,0.95,1.233,-3.96,0.769,-273.6,0.55,418.04,,
2066,2026-07-30T22:47:20.737262+00:00,one-arm-boxing,7,0.0,session_20260730_223706,student03,0.95,0.589,0.638,0.521,1.22,11.38,-9.25,,
2067,2026-07-30T22:47:20.834086+00:00,one-arm-boxing,7,0.094,session_20260730_223706,student03,0.95,0.582,0.616,0.558,2.04,6.65,-0.37,,
2068,2026-07-30T22:47:20.940817+00:00,one-arm-boxing,7,0.203,session_20260730_223706,student03,0.95,0.614,0.553,0.55,-4.79,-1.65,-9.52,,
2069,2026-07-30T22:47:21.051328+00:00,one-arm-boxing,7,0.313,session_20260730_223706,student03,0.95,1.55,0.602,0.265,-133.12,-40.71,8.67,,
2070,2026-07-30T22:47:21.162075+00:00,one-arm-boxing,7,0.422,session_20260730_223706,student03,0.95,2.407,-0.489,-0.658,-131.08,14.77,32.35,,
2071,2026-07-30T22:47:21.275344+00:00,one-arm-boxing,7,0.531,session_20260730_223706,student03,0.95,-3.735,-0.057,0.9,-39.12,293.5,-162.24,,
2072,2026-07-30T22:47:21.368610+00:00,one-arm-boxing,7,0.625,session_20260730_223706,student03,0.95,-1.101,0.145,0.896,53.87,-137.24,197.82,,
2073,2026-07-30T22:47:21.465750+00:00,one-arm-boxing,7,0.719,session_20260730_223706,student03,0.95,-0.593,0.129,0.544,-5.62,-87.31,85.97,,
2074,2026-07-30T22:47:21.560214+00:00,one-arm-boxing,7,0.813,session_20260730_223706,student03,0.95,0.95,0.21,0.9,46.02,27.99,25.88,,
2075,2026-07-30T22:47:21.656070+00:00,one-arm-boxing,7,0.922,session_20260730_223706,student03,0.95,1.311,0.191,0.93,133.43,0.21,-45.87,,
2076,2026-07-30T22:47:21.770908+00:00,one-arm-boxing,7,1.031,session_20260730_223706,student03,0.95,1.325,0.764,0.48,-8.55,-86.18,14.1,,
2077,2026-07-30T22:47:21.883720+00:00,one-arm-boxing,7,1.141,session_20260730_223706,student03,0.95,2.212,-0.123,0.203,-64.82,-59.85,90.4,,
2078,2026-07-30T22:47:21.987567+00:00,one-arm-boxing,7,1.25,session_20260730_223706,student03,0.95,-2.035,-0.583,-0.214,-6.65,151.74,-74.74,,
2079,2026-07-30T22:47:22.085449+00:00,one-arm-boxing,7,1.344,session_20260730_223706,student03,0.95,-1.471,0.616,1.821,255.56,-173.92,97.6,,
2080,2026-07-30T22:47:22.186784+00:00,one-arm-boxing,7,1.453,session_20260730_223706,student03,0.95,-0.606,0.159,0.196,26.73,-107.82,115.79,,
2081,2026-07-30T22:47:22.301407+00:00,one-arm-boxing,7,1.563,session_20260730_223706,student03,0.95,0.914,0.09,0.988,26.4,30.7,64.46,,
2082,2026-07-30T22:47:22.411785+00:00,one-arm-boxing,7,1.672,session_20260730_223706,student03,0.95,1.141,-0.257,0.986,96.35,-72.54,-23.9,,
2083,2026-07-30T22:47:22.520462+00:00,one-arm-boxing,7,1.781,session_20260730_223706,student03,0.95,0.623,0.49,0.627,19.07,-4.52,-45.2,,
2084,2026-07-30T22:47:22.615868+00:00,one-arm-boxing,7,1.875,session_20260730_223706,student03,0.95,0.397,0.537,0.976,0.64,7.72,11.44,,
2085,2026-07-30T22:47:22.725474+00:00,one-arm-boxing,7,1.984,session_20260730_223706,student03,0.95,0.381,0.386,0.805,4.88,-25.64,7.17,,
2086,2026-07-30T22:47:24.585389+00:00,bye-bye,8,0.0,session_20260730_223706,student03,0.95,-0.291,-0.652,0.344,48.83,28.81,577.44,,
2087,2026-07-30T22:47:24.684859+00:00,bye-bye,8,0.094,session_20260730_223706,student03,0.95,1.616,-2.337,-0.34,55.97,68.85,-202.12,,
2088,2026-07-30T22:47:24.771687+00:00,bye-bye,8,0.187,session_20260730_223706,student03,0.95,-0.611,0.529,0.858,99.95,130.92,-520.77,,
2089,2026-07-30T22:47:24.865804+00:00,bye-bye,8,0.281,session_20260730_223706,student03,0.95,-0.229,1.939,-0.012,25.06,-22.03,232.12,,
2090,2026-07-30T22:47:24.968640+00:00,bye-bye,8,0.39,session_20260730_223706,student03,0.95,1.229,-2.943,0.789,-263.71,5.52,315.2,,
2091,2026-07-30T22:47:25.081062+00:00,bye-bye,8,0.5,session_20260730_223706,student03,0.95,0.452,-0.404,0.46,12.3,39.77,-402.91,,
